51,-1,0,395.00,29.00,1,1,0,0,0,0
52,1,1,400.00,22.00,0,0,0,0,1,0
53,1,1,250.00,15.00,1,0,1,0,0,0
54,-1,0,380.00,50.00,1,1,0,0,1,0
55,-1,0,400.00,68.00,0,1,0,0,0,0
56,1,1,332.93,33.00,1,0,0,1,1,0
57,-1,0,350.00,59.00,0,1,0,0,0,0
59,1,1,330.00,12.00,1,0,0,0,1,0
60,1,1,382.00,57.00,0,1,0,0,0,0
61,1,1,400.00,30.00,1,0,0,0,1,0
62,-1,0,400.00,65.00,0,1,0,0,0,0
63,-1,0,360.00,100.00,1,1,0,0,0,0
64,1,1,400.00,22.00,0,0,0,0,0,0
67,1,1,375.00,31.00,1,0,0,1,1,0
68,1,1,380.00,25.00,0,0,0,0,0,0
70,1,1,359.00,35.00,1,0,0,0,0,0
71,1,1,400.00,35.00,1,0,0,0,0,0
72,1,1,345.00,30.00,1,1,0,0,0,0
74,1,1,380.00,0.00,1,0,0,0,1,0
75,-1,0,400.00,75.00,0,1,0,0,0,0
76,-1,0,350.00,50.00,0,1,0,0,0,0
77,1,1,380.00,39.00,1,1,0,0,1,0
78,1,1,400.00,36.00,1,0,0,0,0,0
79,-1,0,340.00,100.00,1,0,0,0,0,0
83,-1,0,400.00,50.00,0,1,0,0,0,0
84,-1,0,400.00,50.00,0,1,0,0,0,0
85,-1,0,400.00,76.00,0,1,0,0,0,0
86,-1,0,400.00,60.00,0,1,0,0,0,0
87,1,1,350.00,61.00,1,0,0,0,0,0
88,-1,0,350.00,36.00,0,1,0,0,0,0
90,-1,0,360.00,30.00,1,1,0,0,0,0
91,1,1,250.00,15.00,1,0,1,0,0,0
92,-1,0,300.00,40.00,0,1,0,0,0,0
93,-1,0,300.00,43.00,0,1,0,0,0,0
94,-1,0,300.00,33.00,0,1,0,0,0,0
97,1,1,298.70,25.00,1,0,0,0,1,0
98,-1,0,340.00,30.00,1,1,0,0,0,0
101,1,1,390.00,39.00,0,0,0,0,1,0
103,1,1,345.00,30.00,1,1,0,0,0,0
104,1,1,365.00,30.00,0,0,0,0,0,0
105,-1,0,130.00,80.00,1,0,0,0,0,0
106,1,1,399.00,36.00,1,0,0,0,1,0
107,1,1,380.00,25.00,1,0,1,0,1,0
108,1,1,400.00,28.00,1,0,0,0,0,0
110,1,1,392.09,31.00,1,0,0,1,1,0
112,-1,0,400.00,51.00,0,1,0,0,0,0
114,-1,0,400.00,57.00,0,1,0,0,0,0
115,1,1,190.00,35.00,1,0,0,0,0,0
116,-1,0,300.00,38.00,0,1,0,0,0,0
117,-1,0,120.00,150.00,1,0,0,0,0,0
119,1,1,400.00,28.00,1,0,0,0,0,0
120,1,1,350.00,0.00,1,0,0,0,0,0
223,-1,0,650.00,65.00,0,1,0,0,0,0
284,1,1,1060.00,75.00,1,0,0,0,1,0
286,1,1,583.00,55.00,1,0,0,0,0,0
293,1,1,875.00,67.00,0,0,0,0,0,0
298,1,1,750.00,60.00,1,1,0,0,0,0
324,-1,0,600.00,84.00,1,1,0,0,0,0
234,1,1,825.00,65.00,1,0,0,0,0,0
235,1,1,1122.00,125.00,1,0,0,0,0,0
236,1,1,2295.21,136.00,0,0,0,0,0,0
237,1,1,1295.00,79.00,0,0,0,0,0,0
238,1,1,880.00,50.00,1,0,0,1,1,0
239,1,1,1216.00,91.00,1,0,0,0,1,0
240,1,1,1040.34,89.00,1,0,0,0,1,0
241,1,1,950.00,65.00,1,0,0,0,0,0
242,1,1,1190.00,90.00,1,0,0,0,1,0
243,1,1,583.00,55.00,1,0,0,0,0,0
244,1,1,590.00,0.00,1,0,0,0,1,0
245,1,1,520.00,35.00,1,0,0,0,1,0
246,1,1,300.00,60.00,1,0,0,0,0,0
247,1,1,360.00,0.00,1,0,0,0,0,0
248,1,1,400.00,22.00,1,0,0,0,0,0
250,1,1,750.00,53.00,1,0,0,0,1,0
292,1,1,807.00,91.00,1,0,0,0,0,0
304,-1,0,500.00,500.00,0,1,0,0,0,0
291,-1,0,670.00,50.00,0,1,0,0,0,0
295,1,1,1290.00,71.00,1,0,0,1,1,0
296,1,1,490.00,52.00,1,0,0,0,1,0
302,-1,0,350.00,72.00,0,1,0,0,0,0
306,-1,0,650.00,65.00,0,1,0,0,0,0
305,1,1,752.00,47.00,0,0,0,0,0,0
307,1,1,900.00,72.00,1,0,0,0,0,0
309,1,1,720.00,62.00,1,0,0,0,1,0
319,1,1,690.00,42.00,1,0,0,0,0,0
321,1,1,450.00,36.00,0,0,0,0,0,0
308,1,1,337.00,33.00,1,0,0,0,0,0
310,1,1,720.00,62.00,1,0,0,0,1,0
318,1,1,725.00,54.00,1,0,0,1,1,0
316,-1,0,650.00,75.00,0,1,0,0,0,0
322,1,1,675.00,44.00,1,0,0,1,1,0
326,1,1,240.00,75.00,1,0,0,0,0,0
329,1,1,850.00,68.00,1,0,0,0,0,0
332,1,1,1000.00,77.00,1,0,0,0,0,0
327,1,1,572.00,39.00,1,0,0,1,1,0
359,1,1,749.00,67.00,1,0,0,0,0,0
372,-1,0,240.00,90.00,1,1,0,0,1,0
383,1,1,350.00,40.00,1,0,0,0,1,0
386,-1,0,400.00,53.00,0,1,0,0,0,0
401,-1,0,380.00,79.00,1,1,0,0,1,0
406,-1,0,500.00,60.00,1,1,0,0,1,0
411,-1,0,765.00,110.00,0,1,0,0,0,0
429,-1,0,800.00,54.00,1,0,0,0,0,0
328,1,1,650.00,43.00,0,0,0,0,0,0
331,1,1,1050.00,83.00,0,0,0,0,1,0
335,1,1,770.00,45.00,1,0,0,0,0,0
353,1,1,1090.00,93.00,0,0,0,0,0,0
358,1,1,850.00,75.00,1,0,0,0,0,0
371,-1,0,285.00,74.00,1,1,0,0,0,0
385,-1,0,300.00,2.00,0,1,0,0,0,0
388,-1,0,600.00,85.00,0,1,0,0,0,0
389,-1,0,550.00,60.00,1,1,0,0,0,0
330,1,1,670.00,42.00,1,0,0,0,1,0
333,1,1,450.00,34.00,1,0,0,0,0,0
334,-1,0,550.00,55.00,0,1,0,0,0,0
336,1,1,1060.00,75.00,1,0,0,0,1,0
337,1,1,768.00,73.00,0,0,0,1,1,0
339,1,1,1640.00,150.00,1,0,0,0,0,0
345,1,1,850.00,80.00,1,1,0,1,1,0
355,1,1,825.00,65.00,1,0,0,0,0,0
397,-10,0,395.00,55.00,1,1,0,0,0,0
399,-1,0,770.00,55.00,0,1,0,0,0,0
407,-1,0,340.00,1.00,1,1,0,0,1,0
409,-1,0,500.00,45.00,1,1,0,0,1,0
416,1,1,752.00,47.00,1,0,0,0,0,0
417,1,1,495.00,30.00,1,0,0,0,1,0
419,1,1,500.00,43.00,1,0,0,0,1,0
421,1,1,322.88,34.00,0,0,0,0,0,0
422,-1,0,350.00,45.00,1,1,0,0,1,0
430,1,1,550.00,42.00,1,0,0,0,0,0
431,-1,0,380.00,65.00,1,1,0,0,1,0
340,1,1,495.00,30.00,1,0,0,0,1,0
347,1,1,2295.21,136.00,0,0,0,0,0,0
350,1,1,800.00,76.00,0,0,0,0,1,0
351,1,1,1490.00,98.00,0,0,0,1,1,0
352,1,1,1590.00,125.00,0,0,0,1,1,0
360,-1,0,425.00,39.00,1,0,0,0,0,0
364,1,1,320.00,45.00,0,1,0,0,0,0
379,1,1,465.00,29.00,1,0,0,1,1,0
380,1,1,465.00,29.00,0,0,0,0,0,0
382,1,1,590.00,50.00,0,0,0,0,0,0
398,-1,0,280.00,74.00,1,1,0,0,1,0
415,-1,0,350.00,43.00,1,1,0,0,1,0
426,-1,0,350.00,72.00,0,1,0,0,0,0
427,-1,0,300.00,43.00,0,1,0,0,0,0
433,1,1,550.00,42.00,1,0,0,0,0,0
343,1,1,940.00,80.00,1,0,0,0,1,0
346,1,1,587.00,56.00,0,0,0,0,1,0
344,1,1,880.00,50.00,1,0,0,1,1,0
348,-1,0,655.00,55.00,0,1,0,0,0,0
378,1,1,600.00,45.00,1,0,0,0,0,0
387,1,1,690.00,52.00,0,0,0,0,0,0
393,-1,0,550.00,85.00,1,1,0,0,0,0
394,-1,0,345.00,80.00,1,1,0,0,0,0
413,1,1,749.69,71.00,0,0,0,0,0,0
423,-1,0,340.00,65.00,1,1,0,0,0,0
349,-1,0,450.00,35.00,1,0,0,0,0,0
361,1,1,700.00,60.00,1,0,0,0,0,0
362,1,1,570.00,30.00,0,0,0,0,1,0
363,-1,0,500.00,80.00,1,0,0,0,0,0
365,1,1,540.00,58.00,1,0,0,0,0,0
373,-1,0,550.00,90.00,1,1,0,0,1,0
375,-1,0,700.00,50.00,0,0,0,0,0,0
376,-1,0,385.00,68.00,1,1,0,0,0,0
390,-1,0,750.00,70.00,0,1,0,0,0,0
391,-1,0,765.00,65.00,0,1,0,0,0,0
392,-1,0,600.00,68.00,1,1,0,0,0,0
395,-1,0,625.00,52.00,0,1,0,0,0,0
396,-1,0,280.00,55.00,1,1,0,0,0,0
402,-1,0,620.00,80.00,0,1,0,0,0,0
410,-1,0,624.00,52.00,0,1,0,0,0,0
412,-1,0,450.00,35.00,1,1,0,0,1,0
420,1,1,790.00,61.00,1,0,0,1,1,0
432,-1,0,400.00,62.00,1,1,0,0,1,0
369,-1,0,425.00,39.00,1,0,0,0,0,0
370,1,1,465.00,29.00,1,1,0,0,1,0
384,1,1,600.00,50.00,0,0,0,0,1,0
403,-1,0,350.00,74.00,1,1,0,0,1,0
425,-1,0,370.00,83.00,1,1,0,0,1,0
428,-1,0,380.00,63.00,1,1,0,0,1,0
377,-1,0,365.00,60.00,1,0,0,0,0,0
381,1,1,1090.00,75.00,0,0,0,0,0,0
400,1,1,400.00,40.00,1,0,0,0,0,0
404,-1,0,520.00,117.00,1,1,0,0,1,0
408,-1,0,790.00,65.00,0,1,0,0,0,0
418,-1,0,685.00,50.00,1,0,0,0,0,0
405,-1,0,450.00,75.00,1,1,0,0,1,0
414,1,1,376.20,28.00,1,0,0,0,0,0
434,1,1,599.00,51.00,0,0,0,1,1,0
435,1,1,550.00,45.00,1,0,0,0,1,0
436,1,1,500.00,30.00,1,0,0,0,0,0
442,-1,0,360.00,74.00,1,1,0,0,1,0
445,-1,0,490.00,75.00,1,1,0,0,1,0
448,-1,0,320.00,45.00,1,1,0,0,1,0
456,-1,0,470.00,50.00,1,1,0,0,1,0
459,-1,0,440.00,50.00,1,1,0,0,1,0
460,-1,0,390.00,60.00,1,1,0,0,1,0
464,-1,0,400.00,25.00,1,1,0,0,1,0
482,1,1,425.00,29.00,1,0,0,0,0,0
484,1,1,825.00,65.00,1,0,0,0,0,0
488,1,1,1200.00,85.00,1,0,0,0,1,0
503,-1,0,480.00,55.00,1,1,0,0,1,0
505,1,0,590.00,55.00,1,0,0,0,0,0
506,1,0,630.00,55.00,0,0,0,1,0,0
516,-1,0,450.00,40.00,1,1,0,0,1,0
518,1,0,750.00,56.00,1,0,0,0,0,0
535,1,0,980.00,75.00,1,0,0,0,0,0
541,-1,0,765.00,110.00,0,1,0,0,0,0
553,1,1,920.00,70.00,1,0,0,0,1,0
554,1,1,660.00,39.00,1,0,0,0,0,0
568,-1,0,795.00,85.00,0,1,0,0,0,0
437,1,1,870.00,50.00,1,0,0,0,0,0
453,-1,0,380.00,80.00,1,1,0,0,1,0
458,-1,0,480.00,80.00,1,1,0,0,1,0
461,1,1,950.00,90.00,1,0,0,0,0,0
438,1,1,690.00,60.00,0,0,0,0,0,0
439,-1,0,380.00,70.00,1,1,0,0,1,0
463,1,1,880.00,50.00,1,0,0,1,1,0
465,1,1,455.61,41.00,0,0,0,0,0,0
500,-1,0,470.00,50.00,1,1,0,0,1,0
519,1,0,620.00,67.00,0,0,0,0,1,0
527,1,0,650.00,44.00,0,0,0,0,1,0
533,1,0,790.00,54.00,1,0,0,0,0,0
550,1,1,490.00,30.00,1,0,0,0,0,0
440,1,1,750.00,82.00,0,0,0,0,0,0
443,-1,0,400.00,80.00,1,1,0,0,1,0
450,1,1,415.00,31.00,0,0,0,0,0,0
462,1,1,450.00,24.00,1,0,0,0,0,0
476,-1,0,780.00,110.00,0,1,0,0,0,0
477,1,1,750.00,53.00,1,0,0,0,1,0
441,-1,0,570.00,60.00,0,1,0,0,0,0
444,1,1,1329.00,71.00,0,0,0,0,1,0
466,-1,0,470.00,50.00,1,1,0,0,1,0
472,-1,0,750.00,62.00,0,1,0,0,0,0
473,1,1,2295.21,136.00,0,0,0,0,0,0
480,-1,0,795.00,85.00,0,1,0,0,0,0
489,1,1,630.00,40.00,1,0,0,0,1,0
517,-2,0,400.00,41.00,1,0,0,0,0,0
522,1,0,600.00,42.00,0,0,0,0,1,0
538,1,0,630.00,42.00,1,0,0,0,1,0
561,1,0,850.00,60.00,0,1,0,0,0,0
446,1,1,1190.00,98.00,1,0,0,0,0,0
449,-1,0,400.00,90.00,1,1,0,0,1,0
451,1,0,350.00,25.00,1,0,1,0,0,0
454,-1,0,330.00,68.00,1,1,0,0,1,0
455,-1,0,400.00,25.00,1,1,0,0,1,0
468,1,1,420.00,40.00,1,0,0,0,0,0
469,-1,0,500.00,79.00,1,1,0,0,1,0
470,1,0,465.00,29.00,1,0,0,1,1,0
483,-1,0,350.00,60.00,1,1,0,0,1,0
486,1,1,587.00,56.00,0,0,0,0,1,0
497,-1,0,780.00,63.00,0,1,0,0,0,0
499,1,0,750.00,55.00,0,0,0,0,0,0
507,-1,0,500.00,105.00,1,1,0,0,1,0
511,1,0,620.00,67.00,0,0,0,0,1,0
521,1,0,850.00,80.00,0,0,0,0,1,0
534,1,0,750.00,50.00,1,0,0,1,0,0
537,1,0,720.00,70.00,1,0,0,0,1,0
542,1,1,593.00,39.00,1,0,0,0,1,0
546,1,1,418.00,32.00,1,0,0,0,0,0
551,1,1,1090.00,65.00,1,0,0,0,0,0
559,1,0,698.00,75.00,0,1,1,0,1,0
452,1,1,692.00,47.00,1,0,0,0,1,0
467,1,1,720.00,58.00,0,0,0,0,1,0
481,-1,0,350.00,20.00,1,1,0,0,1,0
490,-1,0,400.00,80.00,1,1,0,0,1,0
492,-1,0,420.00,64.00,1,1,0,0,1,0
508,-1,0,510.00,35.00,1,1,0,0,1,0
509,-1,0,520.00,36.00,1,1,0,0,0,0
510,1,0,790.00,50.00,1,0,0,1,0,0
512,-1,0,350.00,40.00,1,1,0,0,1,0
513,1,0,790.00,50.00,1,0,0,1,0,0
524,-1,0,500.00,32.00,1,0,0,0,0,0
528,1,0,770.00,70.00,1,0,0,0,0,0
530,1,0,465.00,29.00,1,0,0,1,1,0
457,-1,0,500.00,79.00,1,1,0,0,1,0
478,-1,0,785.00,68.00,0,1,0,0,0,0
485,-1,0,350.00,68.00,1,1,0,0,1,0
471,-1,0,440.00,50.00,1,1,0,0,1,0
474,-1,0,390.00,60.00,1,1,0,0,1,0
475,1,1,690.00,62.00,1,0,0,0,1,0
487,1,1,950.00,75.00,1,0,0,0,0,0
491,-1,0,410.00,65.00,1,1,0,0,1,0
493,-1,0,430.00,60.00,1,1,0,0,1,0
494,1,1,420.00,40.00,1,0,0,0,1,0
502,-1,0,750.00,70.00,0,1,0,0,0,0
514,1,0,820.00,58.00,0,0,0,0,1,0
520,1,0,465.00,29.00,1,0,0,1,1,0
495,-1,0,450.00,65.00,1,1,0,0,1,0
496,1,0,349.00,35.00,1,0,1,0,1,0
498,-1,0,460.00,30.00,1,1,0,0,1,0
501,-1,0,670.00,61.00,0,0,0,0,0,0
504,1,0,570.00,50.00,1,0,0,0,1,0
515,-1,0,430.00,85.00,1,1,0,0,1,0
536,1,0,790.00,63.00,1,0,0,0,0,0
544,1,1,593.00,39.00,1,0,0,0,1,0
552,-1,0,500.00,60.00,0,1,0,0,0,0
525,1,0,950.00,73.00,1,0,0,0,1,0
526,1,0,790.00,61.00,1,0,0,1,1,0
529,1,0,470.00,30.00,1,0,0,0,0,0
540,-1,0,765.00,65.00,0,1,0,0,0,0
548,1,1,630.00,57.00,1,0,0,0,1,0
566,-1,0,780.00,110.00,0,1,0,0,0,0
569,1,1,780.00,76.00,1,0,0,0,0,0
531,-1,0,450.00,35.00,1,0,0,0,0,0
532,1,0,1090.00,66.00,1,0,0,0,0,0
539,1,1,415.01,59.00,0,0,0,0,0,0
543,1,1,650.00,50.00,1,0,0,0,1,0
557,1,0,698.00,75.00,0,1,1,0,1,0
570,-1,0,500.00,57.00,0,1,0,0,0,0
547,1,1,615.00,50.00,1,0,0,0,0,0
549,1,1,615.00,50.00,1,0,0,0,0,0
555,1,1,630.00,40.00,1,0,0,0,1,0
556,1,0,698.00,75.00,0,1,1,0,1,0
567,1,1,750.00,55.00,0,0,0,0,1,0
571,1,1,350.00,25.00,1,0,1,0,0,0
558,1,0,698.00,75.00,0,1,1,0,1,0
560,1,0,700.00,50.00,0,0,0,0,1,0
565,-1,0,750.00,62.00,0,1,0,0,0,0
562,1,0,550.00,30.00,1,0,0,0,0,0
572,1,1,620.00,67.00,0,0,0,0,0,0
573,1,1,1100.00,76.00,0,0,0,0,1,0
563,1,0,550.00,30.00,1,0,0,0,0,0
564,-1,0,770.00,55.00,0,1,0,0,0,0
574,1,1,500.00,55.00,1,0,0,1,1,0
575,1,1,600.00,62.00,0,0,0,0,1,0
589,-1,1,785.00,68.00,0,1,0,0,0,0
576,1,1,768.00,74.00,0,0,0,0,1,0
604,1,0,456.00,30.00,1,0,0,1,1,0
577,1,1,600.00,62.00,1,0,0,0,0,0
599,1,0,599.94,40.00,0,0,0,0,0,0
601,1,0,810.00,70.00,1,0,0,0,1,0
602,1,0,750.00,72.00,1,0,0,0,1,0
578,1,1,700.00,60.00,1,0,0,0,0,0
587,-1,1,790.00,65.00,0,1,0,0,0,0
591,1,1,750.00,70.00,1,0,0,0,0,0
579,1,1,677.03,53.00,1,0,0,0,0,0
580,1,1,1036.40,85.00,0,0,0,0,1,0
592,-1,1,780.00,63.00,0,1,0,0,0,0
584,1,1,1039.00,90.00,0,0,0,0,0,0
585,1,1,478.00,38.00,1,0,0,0,1,0
586,1,1,700.00,67.00,1,1,0,0,1,0
605,1,0,520.00,40.00,1,0,0,0,0,0
588,-1,1,425.50,39.00,1,0,0,0,0,0
590,-1,1,700.00,70.00,0,0,0,0,0,0
606,-1,0,599.00,82.00,1,1,0,0,0,0
627,-1,0,600.00,81.00,1,0,0,0,0,0
628,1,0,550.00,45.00,1,0,0,0,1,0
629,1,0,560.00,50.00,0,0,0,0,1,0
