0,airbnb;
0,achtung;
1,hotmail.com;
1,crapmail.org;
1,shitmail.org;
1,fast-email.com;
1,gmx.at;
1,web.de;
1,eclipso.at;
1,1mmo.at;
1,eurowerbung.at;
1,ssl-mail.com;
1,swift-mail.com;
1,outlook.com.au;
1,outlook.com;
1,mail-central.com;
1,outlook.at;
1,mailas.com;
1,fastmail.uk;
1,yahoo.com;
1,mail-page.com
